,index,path,label
212,212,right/4634529e_nohash_0.wav,right
213,213,right/e1469561_nohash_2.wav,right
214,214,right/8b775397_nohash_0.wav,right
215,215,right/9aa21fa9_nohash_2.wav,right
216,216,right/1b459024_nohash_1.wav,right
217,217,right/7fd25f7c_nohash_1.wav,right
218,218,right/65ec06e5_nohash_0.wav,right
219,219,right/ff63ab0b_nohash_0.wav,right
220,220,right/9f63152b_nohash_0.wav,right
221,221,right/5c8af87a_nohash_3.wav,right
222,222,right/c1eebc0b_nohash_1.wav,right
223,223,right/b8872c20_nohash_0.wav,right
224,224,right/7ca023e2_nohash_0.wav,right
225,225,right/ccfd721c_nohash_0.wav,right
226,226,right/b1114e4f_nohash_0.wav,right
227,227,right/789e4ee7_nohash_0.wav,right
228,228,right/692a88e6_nohash_4.wav,right
229,229,right/fb24c826_nohash_0.wav,right
230,230,right/caa4779f_nohash_0.wav,right
231,231,right/e41a903b_nohash_4.wav,right
232,232,right/06076b6b_nohash_1.wav,right
233,233,right/eb3f7d82_nohash_2.wav,right
234,234,right/0d2bcf9d_nohash_1.wav,right
235,235,right/bdee441c_nohash_4.wav,right
236,236,right/8c7f81df_nohash_1.wav,right
237,237,right/c4500713_nohash_0.wav,right
238,238,right/f0ae7203_nohash_0.wav,right
239,239,right/3f2b358d_nohash_1.wav,right
240,240,right/5e033479_nohash_0.wav,right
241,241,right/df1d5024_nohash_1.wav,right
242,242,right/c1e0e8e3_nohash_1.wav,right
243,243,right/6b81fead_nohash_0.wav,right
244,244,right/b36c27c2_nohash_0.wav,right
245,245,right/17f0e206_nohash_0.wav,right
246,246,right/e9287461_nohash_0.wav,right
247,247,right/e9a76b2f_nohash_0.wav,right
248,248,right/881583a6_nohash_0.wav,right
249,249,right/24694eb6_nohash_0.wav,right
250,250,right/bc065a17_nohash_0.wav,right
251,251,right/620ff0fa_nohash_2.wav,right
252,252,right/24694eb6_nohash_1.wav,right
253,253,right/f8f60f59_nohash_4.wav,right
254,254,right/5e033479_nohash_1.wav,right
255,255,right/c1e0e8e3_nohash_0.wav,right
256,256,right/df1d5024_nohash_0.wav,right
257,257,right/3f2b358d_nohash_0.wav,right
258,258,right/f5e5e8b0_nohash_0.wav,right
259,259,right/f0ae7203_nohash_1.wav,right
260,260,right/d91a159e_nohash_0.wav,right
261,261,right/8c7f81df_nohash_0.wav,right
262,262,right/ab81c9c8_nohash_0.wav,right
263,263,right/dfb6450b_nohash_0.wav,right
264,264,right/7ea032f3_nohash_4.wav,right
265,265,right/0d2bcf9d_nohash_0.wav,right
266,266,right/eb3f7d82_nohash_3.wav,right
267,267,right/06076b6b_nohash_0.wav,right
268,268,right/c205e625_nohash_0.wav,right
269,269,right/caa4779f_nohash_1.wav,right
270,270,right/fb7cfe0e_nohash_0.wav,right
271,271,right/745a8e32_nohash_0.wav,right
272,272,right/50928b05_nohash_0.wav,right
273,273,right/6f689791_nohash_0.wav,right
274,274,right/c08e5058_nohash_0.wav,right
275,275,right/789e4ee7_nohash_1.wav,right
276,276,right/aa48c94a_nohash_2.wav,right
277,277,right/7ca023e2_nohash_1.wav,right
278,278,right/f4386675_nohash_0.wav,right
279,279,right/10ace7eb_nohash_4.wav,right
280,280,right/c1eebc0b_nohash_0.wav,right
281,281,right/5c8af87a_nohash_2.wav,right
282,282,right/7fd25f7c_nohash_0.wav,right
283,283,right/1b459024_nohash_0.wav,right
284,284,right/9aa21fa9_nohash_3.wav,right
285,285,right/c0e8f5a1_nohash_0.wav,right
286,286,right/c1d39ce8_nohash_4.wav,right
287,287,right/e1469561_nohash_3.wav,right
288,288,right/3a33d3a4_nohash_0.wav,right
289,289,right/9acd0254_nohash_0.wav,right
290,290,right/8fe52b97_nohash_0.wav,right
291,291,right/a6d586b7_nohash_3.wav,right
292,292,right/712e4d58_nohash_0.wav,right
293,293,right/721f767c_nohash_0.wav,right
294,294,right/49af4432_nohash_4.wav,right
295,295,right/0d393936_nohash_0.wav,right
296,296,right/dbaf8fc6_nohash_0.wav,right
297,297,right/8134f43f_nohash_2.wav,right
298,298,right/686d030b_nohash_3.wav,right
299,299,right/325a0c39_nohash_0.wav,right
300,300,right/a5609cce_nohash_2.wav,right
301,301,right/8a28231e_nohash_1.wav,right
302,302,right/5fadb538_nohash_4.wav,right
303,303,right/4beff0c5_nohash_1.wav,right
304,304,right/8012c69d_nohash_1.wav,right
305,305,right/d430b3cc_nohash_1.wav,right
306,306,right/3a7d8872_nohash_0.wav,right
307,307,right/229978fd_nohash_1.wav,right
308,308,right/f852895b_nohash_0.wav,right
309,309,right/651d108f_nohash_0.wav,right
310,310,right/a8cb6dda_nohash_2.wav,right
311,311,right/042186b8_nohash_0.wav,right
312,312,right/af405b69_nohash_1.wav,right
313,313,right/563aa4e6_nohash_0.wav,right
314,314,right/97f4c236_nohash_0.wav,right
315,315,right/b87bdb22_nohash_3.wav,right
316,316,right/2a0b413e_nohash_1.wav,right
317,317,right/62581901_nohash_2.wav,right
318,318,right/742d6431_nohash_1.wav,right
319,319,right/dabf67d9_nohash_2.wav,right
320,320,right/48bfde8e_nohash_1.wav,right
321,321,right/1eddce1d_nohash_1.wav,right
322,322,right/6d818f6c_nohash_0.wav,right
323,323,right/fde2dee7_nohash_0.wav,right
324,324,right/439c84f4_nohash_3.wav,right
325,325,right/095847e4_nohash_0.wav,right
326,326,right/ffb86d3c_nohash_0.wav,right
327,327,right/563aa4e6_nohash_4.wav,right
328,328,right/51055bda_nohash_2.wav,right
329,329,right/c37a72d3_nohash_0.wav,right
330,330,right/530306f5_nohash_1.wav,right
331,331,right/c6a23ff5_nohash_0.wav,right
332,332,right/af30314d_nohash_1.wav,right
333,333,right/6a700f9d_nohash_0.wav,right
334,334,right/05b2db80_nohash_1.wav,right
335,335,right/4a0e2c16_nohash_0.wav,right
336,336,right/6cf5459b_nohash_0.wav,right
337,337,right/7e4fa1d8_nohash_0.wav,right
338,338,right/5fadb538_nohash_0.wav,right
339,339,right/3da7f617_nohash_0.wav,right
340,340,right/d0ce2418_nohash_0.wav,right
341,341,right/1f653d27_nohash_0.wav,right
342,342,right/49af4432_nohash_0.wav,right
343,343,right/de6eb27c_nohash_0.wav,right
344,344,right/c0445658_nohash_2.wav,right
345,345,right/afe0b87d_nohash_0.wav,right
346,346,right/712e4d58_nohash_4.wav,right
347,347,right/96a48d28_nohash_3.wav,right
348,348,right/037c445a_nohash_0.wav,right
349,349,right/eb609143_nohash_0.wav,right
350,350,right/5be23def_nohash_0.wav,right
351,351,right/ec545975_nohash_3.wav,right
352,352,right/2313e093_nohash_0.wav,right
353,353,right/8dd788d8_nohash_0.wav,right
354,354,right/cdfbbe75_nohash_0.wav,right
355,355,right/ffd2ba2f_nohash_2.wav,right
356,356,right/2d82a556_nohash_1.wav,right
357,357,right/3e3b65eb_nohash_0.wav,right
358,358,right/e6515415_nohash_0.wav,right
359,359,right/a84dee7b_nohash_2.wav,right
360,360,right/9d32f10a_nohash_0.wav,right
361,361,right/ba676390_nohash_0.wav,right
362,362,right/39a12648_nohash_3.wav,right
363,363,right/8a1c449e_nohash_1.wav,right
364,364,right/a50a98d2_nohash_2.wav,right
365,365,right/36050ef3_nohash_2.wav,right
366,366,right/c1d39ce8_nohash_0.wav,right
367,367,right/471a0925_nohash_3.wav,right
368,368,right/e2286c18_nohash_2.wav,right
369,369,right/10ace7eb_nohash_0.wav,right
370,370,right/a108341b_nohash_1.wav,right
371,371,right/c634a189_nohash_2.wav,right
372,372,right/37b03ab1_nohash_1.wav,right
373,373,right/7fd25f7c_nohash_4.wav,right
374,374,right/50ed8a7b_nohash_0.wav,right
375,375,right/ba59cab3_nohash_1.wav,right
376,376,right/46a153d8_nohash_3.wav,right
377,377,right/e652590d_nohash_0.wav,right
378,378,right/692a88e6_nohash_1.wav,right
379,379,right/3402e488_nohash_2.wav,right
380,380,right/d90b4138_nohash_2.wav,right
381,381,right/3efef882_nohash_1.wav,right
382,382,right/5b09db89_nohash_3.wav,right
383,383,right/01d22d03_nohash_1.wav,right
384,384,right/4bb1244f_nohash_2.wav,right
385,385,right/b665723d_nohash_0.wav,right
386,386,right/bdee441c_nohash_1.wav,right
387,387,right/638548d5_nohash_1.wav,right
388,388,right/888a0c49_nohash_2.wav,right
389,389,right/e41a903b_nohash_1.wav,right
390,390,right/7ea032f3_nohash_0.wav,right
391,391,right/b7016c27_nohash_0.wav,right
392,392,right/65040d9b_nohash_0.wav,right
393,393,right/c5c60d8d_nohash_0.wav,right
394,394,right/f3210686_nohash_0.wav,right
395,395,right/89865a6f_nohash_0.wav,right
396,396,right/f8f60f59_nohash_0.wav,right
397,397,right/1cbcc7a7_nohash_0.wav,right
398,398,right/cb802c63_nohash_2.wav,right
399,399,right/74551073_nohash_0.wav,right
400,400,right/e6e29c47_nohash_0.wav,right
401,401,right/cc6ee39b_nohash_2.wav,right
402,402,right/f8ad3941_nohash_1.wav,right
403,403,right/df1d5024_nohash_4.wav,right
404,404,right/c1e0e8e3_nohash_4.wav,right
405,405,right/3c6d55b3_nohash_0.wav,right
406,406,right/840c366d_nohash_0.wav,right
407,407,right/d7c60815_nohash_0.wav,right
408,408,right/f8ad3941_nohash_0.wav,right
409,409,right/40b60ae9_nohash_0.wav,right
410,410,right/74551073_nohash_1.wav,right
411,411,right/fa44fcf5_nohash_2.wav,right
412,412,right/cb802c63_nohash_3.wav,right
413,413,right/cc6ee39b_nohash_3.wav,right
414,414,right/e6e29c47_nohash_1.wav,right
415,415,right/f3210686_nohash_1.wav,right
416,416,right/7e783e3f_nohash_2.wav,right
417,417,right/f8f60f59_nohash_1.wav,right
418,418,right/b7016c27_nohash_1.wav,right
419,419,right/becd5a53_nohash_0.wav,right
420,420,right/7ea032f3_nohash_1.wav,right
421,421,right/e41a903b_nohash_0.wav,right
422,422,right/888a0c49_nohash_3.wav,right
423,423,right/638548d5_nohash_0.wav,right
424,424,right/41474817_nohash_0.wav,right
425,425,right/22aa3665_nohash_0.wav,right
426,426,right/bdee441c_nohash_0.wav,right
427,427,right/5ff3f9a1_nohash_0.wav,right
428,428,right/01d22d03_nohash_0.wav,right
429,429,right/5b09db89_nohash_2.wav,right
430,430,right/8d8d9855_nohash_0.wav,right
431,431,right/d4082f3e_nohash_0.wav,right
432,432,right/d90b4138_nohash_3.wav,right
433,433,right/c7aa72e6_nohash_0.wav,right
434,434,right/3efef882_nohash_0.wav,right
435,435,right/692a88e6_nohash_0.wav,right
436,436,right/e652590d_nohash_1.wav,right
437,437,right/5e1b34a6_nohash_0.wav,right
438,438,right/5e3b7a84_nohash_0.wav,right
439,439,right/46a153d8_nohash_2.wav,right
440,440,right/50ed8a7b_nohash_1.wav,right
441,441,right/ba59cab3_nohash_0.wav,right
442,442,right/27b9a84f_nohash_0.wav,right
443,443,right/c634a189_nohash_3.wav,right
444,444,right/37b03ab1_nohash_0.wav,right
445,445,right/10ace7eb_nohash_1.wav,right
446,446,right/a108341b_nohash_0.wav,right
447,447,right/9d7036f9_nohash_0.wav,right
448,448,right/471a0925_nohash_2.wav,right
449,449,right/c1d39ce8_nohash_1.wav,right
450,450,right/36050ef3_nohash_3.wav,right
451,451,right/ba676390_nohash_1.wav,right
452,452,right/8a1c449e_nohash_0.wav,right
453,453,right/39a12648_nohash_2.wav,right
454,454,right/9d32f10a_nohash_1.wav,right
455,455,right/db72a474_nohash_0.wav,right
456,456,right/c84f9b5c_nohash_0.wav,right
457,457,right/ec545975_nohash_2.wav,right
458,458,right/2d82a556_nohash_0.wav,right
459,459,right/ffd2ba2f_nohash_3.wav,right
460,460,right/9ab86dd0_nohash_0.wav,right
461,461,right/eb609143_nohash_1.wav,right
462,462,right/77655bdf_nohash_0.wav,right
463,463,right/5be23def_nohash_1.wav,right
464,464,right/96a48d28_nohash_2.wav,right
465,465,right/72320401_nohash_0.wav,right
466,466,right/afe0b87d_nohash_1.wav,right
467,467,right/c0445658_nohash_3.wav,right
468,468,right/49af4432_nohash_1.wav,right
469,469,right/1f653d27_nohash_1.wav,right
470,470,right/86fa2dcd_nohash_0.wav,right
471,471,right/f9bdf10e_nohash_0.wav,right
472,472,right/229978fd_nohash_4.wav,right
473,473,right/d0ce2418_nohash_1.wav,right
474,474,right/5fadb538_nohash_1.wav,right
475,475,right/8012c69d_nohash_4.wav,right
476,476,right/05b2db80_nohash_0.wav,right
477,477,right/c6a23ff5_nohash_1.wav,right
478,478,right/f88f97a7_nohash_0.wav,right
479,479,right/530306f5_nohash_0.wav,right
480,480,right/e8e960fd_nohash_0.wav,right
481,481,right/acfd3bc3_nohash_0.wav,right
482,482,right/af30314d_nohash_0.wav,right
483,483,right/3c8dc702_nohash_0.wav,right
484,484,right/c37a72d3_nohash_1.wav,right
485,485,right/51055bda_nohash_3.wav,right
486,486,right/bf90a57a_nohash_0.wav,right
487,487,right/5d9bb361_nohash_0.wav,right
488,488,right/cb5d2c6e_nohash_2.wav,right
489,489,right/742d6431_nohash_4.wav,right
490,490,right/51055bda_nohash_1.wav,right
491,491,right/e04d7130_nohash_0.wav,right
492,492,right/b87bdb22_nohash_4.wav,right
493,493,right/cb5d2c6e_nohash_0.wav,right
494,494,right/05b2db80_nohash_2.wav,right
495,495,right/2197f41c_nohash_0.wav,right
496,496,right/439c84f4_nohash_4.wav,right
497,497,right/efbc3952_nohash_0.wav,right
498,498,right/686d030b_nohash_4.wav,right
499,499,right/1d1fe0a0_nohash_0.wav,right
500,500,right/41285056_nohash_1.wav,right
501,501,right/5fadb538_nohash_3.wav,right
502,502,right/3903b558_nohash_0.wav,right
503,503,right/a6d586b7_nohash_4.wav,right
504,504,right/e4b02540_nohash_1.wav,right
505,505,right/96a48d28_nohash_0.wav,right
506,506,right/49af4432_nohash_3.wav,right
507,507,right/c0445658_nohash_1.wav,right
508,508,right/ffd2ba2f_nohash_1.wav,right
509,509,right/ec545975_nohash_0.wav,right
510,510,right/1a073312_nohash_0.wav,right
511,511,right/a84dee7b_nohash_1.wav,right
512,512,right/9aa21fa9_nohash_4.wav,right
513,513,right/06a79a03_nohash_1.wav,right
514,514,right/36050ef3_nohash_1.wav,right
515,515,right/c1d39ce8_nohash_3.wav,right
516,516,right/471a0925_nohash_0.wav,right
517,517,right/e2286c18_nohash_1.wav,right
518,518,right/a50a98d2_nohash_1.wav,right
519,519,right/e1469561_nohash_4.wav,right
520,520,right/39a12648_nohash_0.wav,right
521,521,right/8a1c449e_nohash_2.wav,right
522,522,right/39a6b995_nohash_0.wav,right
523,523,right/c634a189_nohash_1.wav,right
524,524,right/10ace7eb_nohash_3.wav,right
525,525,right/997867e7_nohash_0.wav,right
526,526,right/46a153d8_nohash_0.wav,right
527,527,right/0b09edd3_nohash_0.wav,right
528,528,right/3efef882_nohash_2.wav,right
529,529,right/d90b4138_nohash_1.wav,right
530,530,right/1ed557b9_nohash_0.wav,right
531,531,right/3402e488_nohash_1.wav,right
532,532,right/a40c62f1_nohash_1.wav,right
533,533,right/692a88e6_nohash_2.wav,right
534,534,right/a3fc7884_nohash_0.wav,right
535,535,right/8c4854bc_nohash_1.wav,right
536,536,right/5b09db89_nohash_0.wav,right
537,537,right/e0344f60_nohash_1.wav,right
538,538,right/4bb1244f_nohash_1.wav,right
539,539,right/bdee441c_nohash_2.wav,right
540,540,right/035de8fe_nohash_0.wav,right
541,541,right/7ea032f3_nohash_3.wav,right
542,542,right/d2f4f431_nohash_1.wav,right
543,543,right/eb3f7d82_nohash_4.wav,right
544,544,right/77f185d3_nohash_1.wav,right
545,545,right/888a0c49_nohash_1.wav,right
546,546,right/e41a903b_nohash_2.wav,right
547,547,right/cc6ee39b_nohash_1.wav,right
548,548,right/cb802c63_nohash_1.wav,right
549,549,right/fa44fcf5_nohash_0.wav,right
550,550,right/f8f60f59_nohash_3.wav,right
551,551,right/7e783e3f_nohash_0.wav,right
552,552,right/e57d35bc_nohash_0.wav,right
553,553,right/9a43b64b_nohash_0.wav,right
554,554,right/5165cf0a_nohash_0.wav,right
555,555,right/937b433e_nohash_0.wav,right
556,556,right/91223b83_nohash_0.wav,right
557,557,right/2903efb3_nohash_0.wav,right
558,558,right/937b433e_nohash_1.wav,right
559,559,right/5165cf0a_nohash_1.wav,right
560,560,right/92b0a735_nohash_0.wav,right
561,561,right/7e783e3f_nohash_1.wav,right
562,562,right/f8f60f59_nohash_2.wav,right
563,563,right/cc6ee39b_nohash_0.wav,right
564,564,right/74551073_nohash_2.wav,right
565,565,right/fa44fcf5_nohash_1.wav,right
566,566,right/cb802c63_nohash_0.wav,right
567,567,right/e41a903b_nohash_3.wav,right
568,568,right/888a0c49_nohash_0.wav,right
569,569,right/d2f4f431_nohash_0.wav,right
570,570,right/7ea032f3_nohash_2.wav,right
571,571,right/77f185d3_nohash_0.wav,right
572,572,right/981e2a16_nohash_0.wav,right
573,573,right/db9cd41d_nohash_0.wav,right
574,574,right/bdee441c_nohash_3.wav,right
575,575,right/4bb1244f_nohash_0.wav,right
576,576,right/e0344f60_nohash_0.wav,right
577,577,right/5b09db89_nohash_1.wav,right
578,578,right/20174140_nohash_0.wav,right
579,579,right/8c4854bc_nohash_0.wav,right
580,580,right/67961766_nohash_0.wav,right
581,581,right/88f3719f_nohash_0.wav,right
582,582,right/3402e488_nohash_0.wav,right
583,583,right/692a88e6_nohash_3.wav,right
584,584,right/3209ec42_nohash_0.wav,right
585,585,right/23ad12d8_nohash_0.wav,right
586,586,right/a40c62f1_nohash_0.wav,right
587,587,right/1ed557b9_nohash_1.wav,right
588,588,right/d90b4138_nohash_0.wav,right
589,589,right/0b40aa8e_nohash_0.wav,right
590,590,right/46a153d8_nohash_1.wav,right
591,591,right/997867e7_nohash_1.wav,right
592,592,right/5c8af87a_nohash_4.wav,right
593,593,right/10ace7eb_nohash_2.wav,right
594,594,right/5588c7e6_nohash_0.wav,right
595,595,right/ab3f0c1b_nohash_0.wav,right
596,596,right/c634a189_nohash_0.wav,right
